timestamp,angle_deg,distance_mm,quality
1766310708,221.25,994.75,15
1766310708,222.4375,993.5,15
1766310708,223.578125,994.75,15
1766310708,224.765625,995.25,15
1766310708,225.84375,994.5,15
1766310708,226.96875,995,15
1766310708,228.1875,995.75,15
1766310708,229.3125,998.5,15
1766310708,230.484375,1001.25,15
1766310708,231.625,1003.75,15
1766310708,232.78125,1007.25,15
1766310708,233.984375,1010,15
1766310708,235.09375,1013,15
1766310708,236.328125,1018.5,15
1766310708,237.4375,1024.75,15
1766310708,238.609375,1028.75,15
1766310708,239.671875,1034,15
1766310708,240.828125,1040.25,15
1766310708,242.015625,1048,15
1766310708,246.40625,1204.5,15
1766310708,247.5625,1215,15
1766310708,248.6875,1225.75,15
1766310708,249.90625,1238.5,15
1766310708,251,1253.25,15
1766310708,252.1875,1266,15
1766310708,253.34375,1280.75,15
1766310708,254.5,1297.25,15
1766310708,255.640625,1313,15
1766310708,256.75,1330,15
1766310708,257.921875,1347.5,15
1766310708,259.0625,1362.75,15
1766310708,260.15625,1383,15
1766310708,261.34375,1408.75,15
1766310708,262.453125,1429.75,15
1766310708,263.609375,1455,15
1766310708,264.671875,1482.5,15
1766310708,266.984375,1536.25,15
1766310708,268.171875,1511.25,15
1766310708,269.34375,1519.25,15
1766310708,270.46875,1559.75,15
1766310708,271.609375,1602,15
1766310708,272.71875,1642.75,15
1766310708,274.828125,1742.5,15
1766310708,277.078125,1859,15
1766310708,289.25,5219.5,15
1766310708,292.703125,5205,15
1766310708,293.859375,5160.25,15
1766310708,295,5121.75,15
1766310708,296.15625,5054.5,15
1766310708,298.5625,4458,15
1766310708,299.703125,4442,15
1766310708,300.875,4420,15
1766310708,302.03125,4386.25,15
1766310708,303.1875,4366.5,15
1766310708,304.328125,4338.5,15
1766310708,305.5,4271.25,15
1766310708,306.640625,4235.5,15
1766310708,307.796875,4238.25,15
1766310708,308.953125,4239,15
1766310708,310.09375,4254.75,15
1766310708,311.234375,4289.25,15
1766310708,312.421875,4317,15
1766310708,313.5625,4266,15
1766310708,314.703125,4205.75,15
1766310708,315.875,4189.25,15
1766310708,317.03125,4171.75,15
1766310708,318.1875,4169,15
1766310708,319.328125,4174,15
1766310708,320.484375,4174.25,15
1766310708,321.625,4169.75,15
1766310708,322.8125,4195.75,15
1766310708,323.96875,4217.5,15
1766310708,325.109375,4252.5,15
1766310708,326.265625,4330,15
1766310708,327.421875,4333.5,15
1766310708,328.5625,4333,15
1766310708,329.71875,4397.5,15
1766310708,330.859375,4444.25,15
1766310708,332.015625,4463.25,15
1766310708,333.15625,4465.5,15
1766310708,334.3125,4466.5,15
1766310708,335.484375,4475.25,15
1766310708,336.609375,4512.5,15
